sample_id,status_raw,turno,tem_obs,classe
SMP-011216,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-009024,APROVADO PARCIAL,A,True,valido_automatico
SMP-001660,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-009316,APROVADO PARCIAL,A,True,valido_automatico
SMP-002328,CANCELADO,B,False,recusar_automatico
SMP-007406,EM ANALISE,C,False,revisar
SMP-004441,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-009958,PENDENTE,B,False,valido_automatico
SMP-004958,PENDENTE,A,True,revisar
SMP-010783,APROVADO PARCIAL,C,False,valido_automatico
SMP-008342,APROVADO PARCIAL,A,False,valido_automatico
SMP-004126,EM ANALISE,A,True,revisar
SMP-001859,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-009789,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-000597,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-006897,CANCELADO,C,True,revisar
SMP-005494,EM ANALISE,B,False,revisar
SMP-002471,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-001392,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-008069,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-011264,APROVADO PARCIAL,C,False,valido_automatico
SMP-007988,EM AJUSTE,C,True,revisar
SMP-001646,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-000825,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-008997,APROVADO PARCIAL,A,False,valido_automatico
SMP-007074,PENDENTE,C,False,revisar
SMP-006609,CANCELADO,B,False,revisar
SMP-001631,PENDENTE,B,False,recusar_automatico
SMP-004562,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-002940,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-001741,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-002350,CANCELADO,B,False,recusar_automatico
SMP-004772,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-006674,PENDENTE,C,True,revisar
SMP-001020,EM AJUSTE,A,True,recusar_automatico
SMP-008324,EM AJUSTE,A,False,valido_automatico
SMP-003384,CANCELADO,C,True,recusar_automatico
SMP-002776,CANCELADO,C,True,recusar_automatico
SMP-002871,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-007896,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-005359,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-007560,PENDENTE,C,True,revisar
SMP-005847,EM ANALISE,B,False,revisar
SMP-005917,EM ANALISE,B,False,revisar
SMP-008407,APROVADO PARCIAL,A,False,valido_automatico
SMP-001158,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-006682,EM AJUSTE,C,True,revisar
SMP-003595,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-000824,AGUARDANDO REINSPEÇÃO,A,False,recusar_automatico
SMP-001390,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-008970,APROVADO PARCIAL,A,False,valido_automatico
SMP-004537,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-007952,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-011057,AGUARDANDO REINSPEÇÃO,C,True,valido_automatico
SMP-002780,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-005329,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-000045,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-008736,APROVADO PARCIAL,A,False,valido_automatico
SMP-010392,APROVADO PARCIAL,B,True,valido_automatico
SMP-000165,CANCELADO,A,True,recusar_automatico
SMP-000905,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-005537,PENDENTE,B,False,revisar
SMP-004420,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-007034,EM ANALISE,C,False,revisar
SMP-005953,EM ANALISE,B,True,revisar
SMP-010769,ESPECIFICAÇÃO EM REVISÃO,C,False,valido_automatico
SMP-004791,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-008705,EM AJUSTE,A,True,valido_automatico
SMP-003295,CANCELADO,C,True,recusar_automatico
SMP-008666,APROVADO PARCIAL,A,True,valido_automatico
SMP-009900,EM ANÁLISE,B,True,valido_automatico
SMP-006401,EM ANALISE,B,True,revisar
SMP-007140,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-009112,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-000392,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-001759,CANCELADO,B,False,recusar_automatico
SMP-009456,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-000739,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-008641,APROVADO PARCIAL,A,False,valido_automatico
SMP-003606,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-002749,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-008055,APROVADO PARCIAL,A,False,valido_automatico
SMP-006661,EM ANALISE,B,True,revisar
SMP-009664,EM AJUSTE,B,False,valido_automatico
SMP-005878,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-009383,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-003927,CANCELADO,C,True,recusar_automatico
SMP-008887,APROVADO PARCIAL,A,False,valido_automatico
SMP-002862,EM AJUSTE,C,False,recusar_automatico
SMP-011671,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-000334,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-003977,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-004160,CANCELADO,A,True,revisar
SMP-010675,APROVADO PARCIAL,C,True,valido_automatico
SMP-000157,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-000178,EM AJUSTE,A,False,recusar_automatico
SMP-003633,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-005472,PENDENTE,B,False,revisar
SMP-007288,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-000167,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-005324,PENDENTE,A,False,revisar
SMP-000007,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-011534,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-002245,CANCELADO,B,False,recusar_automatico
SMP-002755,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-007661,EM ANALISE,C,True,revisar
SMP-010929,APROVADO PARCIAL,C,False,valido_automatico
SMP-002391,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-007854,EM ANALISE,C,True,revisar
SMP-011635,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-010970,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-007202,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-010789,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-002708,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-011607,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-010983,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-007085,PENDENTE,C,True,revisar
SMP-002364,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-010565,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-008808,APROVADO PARCIAL,A,False,valido_automatico
SMP-000359,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-006361,PENDENTE,B,True,revisar
SMP-010601,PENDENTE,B,False,valido_automatico
SMP-001309,CANCELADO,A,True,recusar_automatico
SMP-002242,CANCELADO,B,True,recusar_automatico
SMP-001297,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-003290,PENDENTE,C,False,recusar_automatico
SMP-006107,PENDENTE,B,True,revisar
SMP-000415,CANCELADO,A,True,recusar_automatico
SMP-001533,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-011377,APROVADO PARCIAL,C,True,valido_automatico
SMP-008892,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-010911,APROVADO PARCIAL,C,False,valido_automatico
SMP-006363,PENDENTE,B,False,revisar
SMP-009482,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-004090,REINSPECAO REPROVADA,A,False,revisar
SMP-005848,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-008159,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-003819,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-008134,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-008169,APROVADO PARCIAL,A,True,valido_automatico
SMP-008677,AGUARDANDO REINSPEÇÃO,A,False,valido_automatico
SMP-000409,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-005458,APROVADO PARCIAL,B,False,revisar
SMP-011592,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-009498,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-001767,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-004173,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-003998,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-000619,CANCELADO,A,True,recusar_automatico
SMP-001196,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-000252,CANCELADO,A,False,recusar_automatico
SMP-006172,EM ANALISE,B,False,revisar
SMP-000728,CANCELADO,A,False,recusar_automatico
SMP-003161,CANCELADO,C,True,recusar_automatico
SMP-005071,EM ANALISE,A,True,revisar
SMP-000791,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-002731,CANCELADO,C,True,recusar_automatico
SMP-004518,AJUSTE REPROVADO,A,False,revisar
SMP-006216,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-006310,PENDENTE,B,True,revisar
SMP-003583,ESPECIFICAÇÃO EM REVISÃO,C,False,recusar_automatico
SMP-006626,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-011199,EM ANÁLISE,C,False,valido_automatico
SMP-004918,APROVADO PARCIAL,A,False,revisar
SMP-004920,EM ANALISE,A,True,revisar
SMP-005350,PENDENTE,B,True,revisar
SMP-008273,AJUSTE REPROVADO,A,True,valido_automatico
SMP-002554,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-003969,EM AJUSTE,C,True,recusar_automatico
SMP-005547,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-008743,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-010349,ESPECIFICAÇÃO EM REVISÃO,B,False,valido_automatico
SMP-005371,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-006497,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-000540,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-011427,EM AJUSTE,C,True,valido_automatico
SMP-005164,EM ANALISE,A,False,revisar
SMP-007324,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-008220,EM AJUSTE,A,False,valido_automatico
SMP-000009,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-005095,APROVADO PARCIAL,A,False,revisar
SMP-011073,APROVADO PARCIAL,C,True,valido_automatico
SMP-008517,PENDENTE,A,True,valido_automatico
SMP-006286,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-007669,PENDENTE,C,True,revisar
SMP-010061,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-007711,EM ANALISE,C,True,revisar
SMP-004190,EM ANALISE,A,True,revisar
SMP-003667,CANCELADO,C,False,recusar_automatico
SMP-011409,APROVADO PARCIAL,C,False,valido_automatico
SMP-008539,APROVADO PARCIAL,A,False,valido_automatico
SMP-008572,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-011360,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-001002,CANCELADO,A,False,recusar_automatico
SMP-008861,APROVADO PARCIAL,A,True,valido_automatico
SMP-005480,EM ANALISE,B,True,revisar
SMP-004852,EM ANALISE,A,True,revisar
SMP-002948,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-009181,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-006813,EM ANALISE,C,False,revisar
SMP-004635,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-002109,CANCELADO,B,True,recusar_automatico
SMP-009804,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-004381,EM AJUSTE,A,False,revisar
SMP-007903,EM AJUSTE,C,False,revisar
SMP-011784,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-001106,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-005650,EM ANALISE,B,False,revisar
SMP-002740,CANCELADO,C,False,recusar_automatico
SMP-003077,CANCELADO,C,False,recusar_automatico
SMP-006458,EM ANALISE,B,False,revisar
SMP-003477,CANCELADO,C,False,recusar_automatico
SMP-000928,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-000215,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-009668,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-007608,EM ANALISE,C,True,revisar
SMP-009704,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-006058,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-010589,APROVADO PARCIAL,B,False,valido_automatico
SMP-007924,CANCELADO,C,False,revisar
SMP-010834,APROVADO PARCIAL,C,True,valido_automatico
SMP-011460,APROVADO PARCIAL,C,False,valido_automatico
SMP-002796,CANCELADO,C,True,recusar_automatico
SMP-002362,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-000570,CANCELADO,A,False,recusar_automatico
SMP-005863,EM ANALISE,B,True,revisar
SMP-002203,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-003738,CANCELADO,C,True,recusar_automatico
SMP-010233,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-008374,PENDENTE,A,True,valido_automatico
SMP-011706,AGUARDANDO REINSPEÇÃO,C,False,valido_automatico
SMP-004452,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-001592,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-001099,CANCELADO,A,False,recusar_automatico
SMP-009474,APROVADO PARCIAL,B,True,valido_automatico
SMP-010462,EM AJUSTE,B,False,valido_automatico
SMP-006896,REINSPECAO REPROVADA,C,True,revisar
SMP-003531,CANCELADO,C,False,recusar_automatico
SMP-009167,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-006112,APROVADO PARCIAL,B,True,revisar
SMP-004376,PENDENTE,A,True,revisar
SMP-001144,ESPECIFICAÇÃO EM REVISÃO,A,False,recusar_automatico
SMP-005905,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-006866,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-004867,PENDENTE,A,False,revisar
SMP-010673,APROVADO PARCIAL,C,False,valido_automatico
SMP-008527,APROVADO PARCIAL,A,True,valido_automatico
SMP-007076,PENDENTE,C,False,revisar
SMP-003833,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-000377,CANCELADO,A,False,recusar_automatico
SMP-009531,APROVADO PARCIAL,B,False,valido_automatico
SMP-008396,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-006007,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-008865,EM AJUSTE,A,False,valido_automatico
SMP-009864,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-001054,EM AJUSTE,A,True,recusar_automatico
SMP-010839,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-005090,PENDENTE,A,False,revisar
SMP-003573,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-003828,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-001590,PENDENTE,B,True,recusar_automatico
SMP-006480,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-006142,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-010657,EM ANÁLISE,B,False,valido_automatico
SMP-009786,APROVADO PARCIAL,B,False,valido_automatico
SMP-001239,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-009548,EM ANÁLISE,B,False,valido_automatico
SMP-004033,EM ANALISE,A,True,revisar
SMP-011249,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-007998,PENDENTE,C,True,revisar
SMP-005802,PENDENTE,B,True,revisar
SMP-006588,EM ANALISE,B,True,revisar
SMP-004203,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-010606,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-006611,PENDENTE,B,False,revisar
SMP-004182,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-002028,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-006312,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-009133,APROVADO PARCIAL,A,True,valido_automatico
SMP-004468,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-007024,PENDENTE,C,False,revisar
SMP-008505,EM AJUSTE,A,False,valido_automatico
SMP-002539,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-011616,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-003469,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-011845,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-007618,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-001140,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-003466,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-010907,APROVADO PARCIAL,C,False,valido_automatico
SMP-006472,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-001658,CANCELADO,B,True,recusar_automatico
SMP-009127,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-005165,EM ANALISE,A,False,revisar
SMP-002985,CANCELADO,C,False,recusar_automatico
SMP-009182,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-002696,CANCELADO,C,True,recusar_automatico
SMP-003615,CANCELADO,C,False,recusar_automatico
SMP-007056,PENDENTE,C,True,revisar
SMP-007953,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-005798,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-009203,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-006630,PENDENTE,B,False,revisar
SMP-002637,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-005434,EM ANALISE,B,False,revisar
SMP-003292,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-001855,CANCELADO,B,False,recusar_automatico
SMP-011085,APROVADO PARCIAL,C,False,valido_automatico
SMP-000407,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-003418,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-006327,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-004140,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-004077,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-007712,PENDENTE,C,False,revisar
SMP-005168,EM ANALISE,A,True,revisar
SMP-006543,PENDENTE,B,True,revisar
SMP-002293,CANCELADO,B,False,recusar_automatico
SMP-002582,CANCELADO,B,False,recusar_automatico
SMP-011076,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-011476,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-005470,EM ANALISE,B,True,revisar
SMP-009745,APROVADO PARCIAL,B,False,valido_automatico
SMP-010584,APROVADO PARCIAL,B,True,valido_automatico
SMP-000968,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-004824,APROVADO PARCIAL,A,False,revisar
SMP-008076,APROVADO PARCIAL,A,True,valido_automatico
SMP-005948,EM AJUSTE,B,False,revisar
SMP-009615,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-008750,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-010811,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-004424,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-008774,EM AJUSTE,A,True,valido_automatico
SMP-003871,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-008782,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-008281,APROVADO PARCIAL,A,True,valido_automatico
SMP-005190,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-000199,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-002628,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-008706,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-000663,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-000180,CANCELADO,A,False,recusar_automatico
SMP-000710,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-005321,PENDENTE,A,True,revisar
SMP-004070,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-004016,CANCELADO,A,True,revisar
SMP-011344,EM ANÁLISE,C,False,valido_automatico
SMP-003176,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-002810,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-003932,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-011535,APROVADO PARCIAL,C,True,valido_automatico
SMP-006556,PENDENTE,B,False,revisar
SMP-001510,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-009053,APROVADO PARCIAL,A,False,valido_automatico
SMP-000361,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-000101,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-001435,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-004164,REINSPECAO REPROVADA,A,False,revisar
SMP-004174,EM AJUSTE,A,True,revisar
SMP-003022,CANCELADO,C,False,recusar_automatico
SMP-002359,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-008529,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-008538,APROVADO PARCIAL,A,True,valido_automatico
SMP-001722,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-000281,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-009299,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-000190,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-010861,EM AJUSTE,C,False,valido_automatico
SMP-011231,APROVADO PARCIAL,C,False,valido_automatico
SMP-011585,EM AJUSTE,C,True,valido_automatico
SMP-000914,PENDENTE,A,True,recusar_automatico
SMP-003509,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-010262,APROVADO PARCIAL,B,False,valido_automatico
SMP-011394,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-008331,EM ANÁLISE,A,False,valido_automatico
SMP-007868,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-005826,PENDENTE,B,False,revisar
SMP-009526,EM ANÁLISE,B,True,valido_automatico
SMP-003151,CANCELADO,C,False,recusar_automatico
SMP-003594,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-007211,EM ANALISE,C,False,revisar
SMP-004553,EM ANALISE,A,True,revisar
SMP-003038,CANCELADO,C,True,recusar_automatico
SMP-006765,AJUSTE CONCLUIDO,C,False,revisar
SMP-008786,APROVADO PARCIAL,A,False,valido_automatico
SMP-009466,PENDENTE,B,False,valido_automatico
SMP-001204,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-010256,APROVADO PARCIAL,B,False,valido_automatico
SMP-007902,PENDENTE,C,False,revisar
SMP-002060,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-009898,APROVADO PARCIAL,B,True,valido_automatico
SMP-010507,EM AJUSTE,B,False,valido_automatico
SMP-011788,EM ANÁLISE,C,False,valido_automatico
SMP-008788,APROVADO PARCIAL,A,True,valido_automatico
SMP-000032,CANCELADO,A,True,recusar_automatico
SMP-007126,PENDENTE,C,True,revisar
SMP-003987,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-008270,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-002838,CANCELADO,C,False,recusar_automatico
SMP-003285,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-004482,AJUSTE REPROVADO,A,True,revisar
SMP-010207,EM AJUSTE,B,True,valido_automatico
SMP-001982,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-005232,PENDENTE,A,False,revisar
SMP-007665,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-000880,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-002287,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-009281,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-008167,EM AJUSTE,A,True,valido_automatico
SMP-000768,PENDENTE,A,False,recusar_automatico
SMP-003802,CANCELADO,C,False,recusar_automatico
SMP-010593,APROVADO PARCIAL,B,True,valido_automatico
SMP-003663,CANCELADO,C,False,recusar_automatico
SMP-005976,EM AJUSTE,B,True,revisar
SMP-008915,EM AJUSTE,A,False,valido_automatico
SMP-008054,APROVADO PARCIAL,A,True,valido_automatico
SMP-001187,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-000986,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-002277,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-003817,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-011704,EM ANÁLISE,C,False,valido_automatico
SMP-005227,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-001389,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-000229,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-010796,APROVADO PARCIAL,C,True,valido_automatico
SMP-010563,PENDENTE,B,True,valido_automatico
SMP-000423,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-001132,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-010160,APROVADO PARCIAL,B,False,valido_automatico
SMP-009159,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-011447,APROVADO PARCIAL,C,False,valido_automatico
SMP-007424,EM ANALISE,C,True,revisar
SMP-003357,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-007000,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
